Device ID	Frame ID	Frame Rate	Time Stamp	Palm Position.x,Palm Position.y,Palm Position.z	Palm Normal.x,Palm Normal.y,Palm Normal.z	Palm Direction.x,Palm Direction.y,Palm Direction.z	Arm Proximal.x,Arm Proximal.y,Arm Proximal.z	Arm Distal.x,Arm Distal.y,Arm Distal.z	Finger1_Meta.x,Finger1_Meta.y,Finger1_Meta.z	Finger1_Proxi.x,Finger1_Proxi.y,Finger1_Proxi.z	Finger1_Inter.x,Finger1_Inter.y,Finger1_Inter.z	Finger1_Dist.x,Finger1_Dist.y,Finger1_Dist.z	Finger1_End.x,Finger1_End.y,Finger1_End.z	Finger2_Meta.x,Finger2_Meta.y,Finger2_Meta.z	Finger2_Proxi.x,Finger2_Proxi.y,Finger2_Proxi.z	Finger2_Inter.x,Finger2_Inter.y,Finger2_Inter.z	Finger2_Dist.x,Finger2_Dist.y,Finger2_Dist.z	Finger2_End.x,Finger2_End.y,Finger2_End.z	Finger3_Meta.x,Finger3_Meta.y,Finger3_Meta.z	Finger3_Proxi.x,Finger3_Proxi.y,Finger3_Proxi.z	Finger3_Inter.x,Finger3_Inter.y,Finger3_Inter.z	Finger3_Dist.x,Finger3_Dist.y,Finger3_Dist.z	Finger3_End.x,Finger3_End.y,Finger3_End.z	Finger4_Meta.x,Finger4_Meta.y,Finger4_Meta.z	Finger4_Proxi.x,Finger4_Proxi.y,Finger4_Proxi.z	Finger4_Inter.x,Finger4_Inter.y,Finger4_Inter.z	Finger4_Dist.x,Finger4_Dist.y,Finger4_Dist.z	Finger4_End.x,Finger4_End.y,Finger4_End.z	Finger5_Meta.x,Finger5_Meta.y,Finger5_Meta.z	Finger5_Proxi.x,Finger5_Proxi.y,Finger5_Proxi.z	Finger5_Inter.x,Finger5_Inter.y,Finger5_Inter.z	Finger5_Dist.x,Finger5_Dist.y,Finger5_Dist.z	Finger5_End.x,Finger5_End.y,Finger5_End.z	
3	0	100	3216650961	72.3323,253.298,70.7171	-0.288815,-0.949105,0.125533	-0.39741,-0.000442212,-0.917633	204.086,241.618,368.036	107.874,254.414,132.928	77.8479,257.344,123.76	77.8479,257.344,123.76	28.3051,262.54,113.549	0.543196,263.483,105.607	-18.5251,263.095,100.32	84.5036,269.076,113.714	44.6585,262.912,57.3413	28.6872,264.589,30.3592	17.3256,265.088,12.1274	6.62614,263.629,-3.24963	91.1987,267.573,107.227	60.8729,258.901,49.5629	50.5998,262.15,15.3679	44.3365,264.939,-9.5514	39.1356,265.454,-28.1447	100.456,261.74,101.886	81.146,251.152,47.1381	72.5112,254.4,12.2428	68.339,256.426,-7.87377	65.0631,256.874,-24.6095	108.117,252.287,103.939	97.9453,242.314,51.203	97.3996,245.664,26.4712	97.6858,248.037,7.28074	97.9633,248.328,-7.89289	
4	0	100	3216650961	-60.6547,272.161,68.5456	-0.0588027,-0.998214,0.0104197	-0.430675,0.0159509,-0.902365	32.9129,341.622,380.6	-24.1995,277.522,132.398	-53.6095,271.292,123.034	-53.6095,271.292,123.034	-104.053,265.439,109.668	-130.434,260.145,98.7398	-147.77,255.57,90.7753	-50.0157,285.225,114.659	-91.3872,276.426,56.9355	-107.612,276.161,28.4381	-118.678,274.517,8.99882	-127.687,269.829,-7.19249	-43.1178,286.745,107.541	-74.4051,277.881,47.9751	-84.9415,277.845,9.8379	-91.9451,276.785,-16.8106	-96.7975,274.024,-35.4888	-32.7815,283.586,100.958	-52.4107,275.092,43.9056	-60.3049,277.45,6.75738	-64.5696,277.843,-14.3788	-67.6844,276.582,-31.0707	-22.8123,275.559,101.486	-33.3094,269.621,46.3879	-33.8903,274.021,20.6641	-34.0541,276.762,0.846787	-34.075,277.063,-14.4033	
1	0	100	3216660961	64.0345,261.873,-53.8896	-0.119015,-0.983398,0.136983	-0.411409,-0.0767199,-0.908216	219.415,281.795,230.9	100.788,269.836,6.98452	69.3408,267.269,-0.790776	69.3408,267.269,-0.790776	20.3305,259.457,-14.2676	-6.00525,252.995,-22.2794	-24.1109,247.983,-27.0302	73.9616,279.936,-10.8906	34.6458,266.57,-66.1497	16.8835,263.934,-92.8291	5.06823,259.318,-109.939	-4.71758,252.59,-122.844	80.813,279.467,-17.8065	51.2491,265.252,-74.5588	39.9935,264.231,-110.109	32.2117,261.454,-135.154	26.4685,256.677,-152.382	91.1915,275.197,-23.7607	72.8404,261.006,-77.8496	62.2692,259.493,-112.5	55.6495,256.811,-131.709	50.6106,252.77,-146.103	100.626,267.141,-22.1058	91.1896,255.134,-74.4021	91.4482,255.323,-99.3713	90.8738,253.656,-118.143	90.0975,250.241,-131.495	
2	0	100	3216660961	-37.1259,247.296,-29.1369	-0.0932567,-0.991853,0.0864761	-0.402869,-0.0418436,-0.914292	47.1233,284.915,259.041	-5.53831,253.899,29.3254	-32.4155,250.2,20.5292	-32.4155,250.2,20.5292	-75.847,241.439,7.26661	-98.4519,233.818,-1.89334	-113.61,227.445,-7.892	-27.9054,261.99,11.9313	-64.0324,251.109,-40.715	-76.4992,245.859,-64.973	-84.3832,240.173,-80.7796	-90.6958,233.093,-92.7456	-21.6592,262.765,5.50557	-48.6209,251.405,-48.502	-56.419,249.093,-79.8818	-61.2021,247.209,-102.153	-64.4967,243.891,-117.995	-12.4917,259.15,-0.0208826	-28.9688,247.968,-51.4476	-35.7503,245.89,-82.4749	-39.6326,244.066,-100.044	-42.3943,241.228,-113.855	-4.00934,251.608,1.25168	-12.2028,242.608,-48.3255	-12.4567,242.674,-69.9741	-12.4406,242.14,-86.8124	-12.2555,240.072,-99.691	
3	0	100	3216660961	72.2528,253.57,70.7337	-0.287718,-0.949367,0.126084	-0.397956,-0.00123738,-0.917396	203.818,241.571,368.114	107.817,254.728,132.931	77.7934,257.65,123.769	77.7934,257.65,123.769	28.2709,262.857,113.554	0.506558,263.809,105.635	-18.5912,263.438,100.388	84.4311,269.366,113.723	44.5578,263.137,57.375	28.6318,264.854,30.3688	17.2942,265.309,12.1097	6.62442,263.757,-3.26412	91.1307,267.891,107.224	60.7789,259.163,49.5802	50.553,262.438,15.3608	44.3033,265.212,-9.58363	39.104,265.668,-28.154	100.388,262.061,101.882	81.0567,251.43,47.1486	72.464,254.725,12.2485	68.2961,256.752,-7.88035	65.0088,257.17,-24.605	108.055,252.608,103.938	97.862,242.603,51.2105	97.3656,245.963,26.4765	97.6708,248.324,7.26895	97.9337,248.591,-7.90048	
4	0	100	3216660961	-60.6967,272.32,68.5386	-0.0587667,-0.998221,0.0100092	-0.430683,0.0163069,-0.902354	32.8709,341.729,380.595	-24.2418,277.66,132.391	-53.6514,271.428,123.027	-53.6514,271.428,123.027	-104.086,265.571,109.653	-130.45,260.271,98.7226	-147.764,255.69,90.7624	-50.0589,285.367,114.657	-91.4298,276.589,56.9311	-107.673,276.41,28.4373	-118.758,274.86,8.99958	-127.792,270.263,-7.19679	-43.1608,286.889,107.538	-74.4475,278.049,47.9709	-84.988,278.069,9.83443	-91.9937,277.055,-16.8139	-96.8471,274.34,-35.4922	-32.824,283.733,100.955	-52.453,275.263,43.9003	-60.3472,277.633,6.75287	-64.6115,278.03,-14.3825	-67.7255,276.776,-31.0712	-22.8539,275.704,101.479	-33.3511,269.789,46.3801	-33.932,274.176,20.6537	-34.0966,276.896,0.834625	-34.1183,277.186,-14.4151	
1	0	100	3216670961	63.9477,261.979,-53.8631	-0.118793,-0.983431,0.136934	-0.411521,-0.0767439,-0.908164	219.336,281.782,230.923	100.707,269.941,7.00648	69.2609,267.373,-0.765085	69.2609,267.373,-0.765085	20.2406,259.578,-14.2348	-6.10352,253.135,-22.2371	-24.2208,248.138,-26.977	73.8771,280.042,-10.8648	34.5569,266.671,-66.1186	16.7965,264.072,-92.7946	4.98268,259.497,-109.902	-4.80292,252.799,-122.808	80.7269,279.575,-17.7822	51.1584,265.357,-74.5305	39.9038,264.367,-110.084	32.1225,261.625,-135.129	26.3801,256.875,-152.357	91.1056,275.307,-23.7374	72.75,261.116,-77.824	62.177,259.608,-112.473	55.5585,256.933,-131.678	50.5214,252.903,-146.067	100.542,267.253,-22.0844	91.1017,255.247,-74.3795	91.3703,255.464,-99.347	90.8138,253.828,-118.119	90.0553,250.437,-131.473	
2	0	100	3216670961	-37.1618,247.541,-29.1477	-0.0923478,-0.992042,0.0852094	-0.403067,-0.0410161,-0.91424	47.1286,284.973,259.016	-5.56743,254.1,29.3097	-32.4449,250.379,20.5225	-32.4449,250.379,20.5225	-75.8731,241.701,7.26086	-98.4742,234.138,-1.89685	-113.63,227.798,-7.89072	-27.9479,262.192,11.9346	-64.0757,251.348,-40.7121	-76.5461,246.111,-64.9721	-84.4247,240.398,-80.782	-90.7237,233.251,-92.7384	-21.7008,262.975,5.50599	-48.664,251.662,-48.5048	-56.4632,249.357,-79.8832	-61.2532,247.425,-102.143	-64.5568,244.027,-117.941	-12.5312,259.377,-0.0242671	-29.0101,248.248,-51.4568	-35.7948,246.204,-82.4783	-39.6855,244.354,-100.042	-42.4652,241.477,-113.831	-4.04353,251.841,1.23497	-12.241,242.899,-48.3474	-12.4895,242.98,-69.9909	-12.4794,242.414,-86.8244	-12.3045,240.317,-99.6936	
3	0	100	3216670961	72.1683,253.861,70.751	-0.286523,-0.949651,0.126689	-0.398548,-0.00210813,-0.917139	203.527,241.522,368.201	107.757,255.063,132.933	77.7361,257.978,123.777	77.7361,257.978,123.777	28.2357,263.195,113.558	0.468928,264.155,105.665	-18.6602,263.802,100.461	84.3542,269.677,113.733	44.4502,263.376,57.4108	28.5734,265.136,30.3784	17.2618,265.545,12.0896	6.62414,263.892,-3.28085	91.0587,268.232,107.221	60.6787,259.442,49.5983	50.5037,262.744,15.3522	44.2687,265.501,-9.61946	39.0709,265.893,-28.165	100.317,262.404,101.878	80.9617,251.726,47.1594	72.4143,255.072,12.254	68.2509,257.099,-7.88817	64.9514,257.483,-24.6008	107.989,252.951,103.937	97.7734,242.91,51.2181	97.3306,246.282,26.4817	97.6565,248.629,7.25551	97.9036,248.869,-7.90932	
4	0	100	3216670961	-60.7386,272.477,68.5331	-0.0587331,-0.998226,0.00962014	-0.430692,0.0166446,-0.902344	32.8293,341.834,380.591	-24.2839,277.795,132.385	-53.6932,271.562,123.02	-53.6932,271.562,123.02	-104.12,265.7,109.641	-130.468,260.395,98.7086	-147.761,255.808,90.7524	-50.102,285.506,114.655	-91.4722,276.75,56.928	-107.733,276.647,28.4375	-118.835,275.18,9.00123	-127.891,270.663,-7.19964	-43.2035,287.031,107.537	-74.4898,278.214,47.968	-85.034,278.286,9.83232	-92.0417,277.314,-16.8159	-96.8959,274.642,-35.4944	-32.8663,283.879,100.953	-52.4951,275.43,43.8964	-60.3893,277.811,6.74972	-64.6532,278.212,-14.3849	-67.7664,276.966,-31.0706	-22.8953,275.847,101.474	-33.3925,269.953,46.3737	-33.9734,274.328,20.6449	-34.1387,277.029,0.824032	-34.1612,277.307,-14.4253	
1	0	100	3216680961	63.8637,262.09,-53.8363	-0.118557,-0.983469,0.136866	-0.411633,-0.0767564,-0.908112	219.259,281.769,230.947	100.628,270.049,7.02876	69.1838,267.48,-0.739001	69.1838,267.48,-0.739001	20.154,259.701,-14.2022	-6.19728,253.274,-22.196	-24.3247,248.29,-26.9259	73.7953,280.151,-10.8384	34.4707,266.777,-66.087	16.7125,264.215,-92.7607	4.9006,259.678,-109.866	-4.88459,253.009,-122.774	80.6435,279.686,-17.7573	51.0704,265.467,-74.5019	39.8168,264.506,-110.058	32.036,261.794,-135.104	26.2946,257.067,-152.332	91.0224,275.42,-23.7136	72.6625,261.23,-77.7981	62.0876,259.729,-112.446	55.4703,257.063,-131.648	50.4348,253.044,-146.032	100.462,267.369,-22.0628	91.0166,255.366,-74.3569	91.2938,255.608,-99.3228	90.7524,253.997,-118.095	90.0088,250.626,-131.452	
2	0	100	3216680961	-37.1974,247.802,-29.1625	-0.0913508,-0.992252,0.0837981	-0.403286,-0.0400881,-0.914184	47.1306,285.028,258.987	-5.59573,254.312,29.2894	-32.4731,250.567,20.5121	-32.4731,250.567,20.5121	-75.8976,241.98,7.25205	-98.4947,234.482,-1.90272	-113.649,228.178,-7.89105	-27.9906,262.405,11.9355	-64.1194,251.604,-40.7118	-76.594,246.381,-64.9748	-84.4667,240.637,-80.7898	-90.7507,233.415,-92.7373	-21.7426,263.198,5.50367	-48.7074,251.938,-48.5108	-56.508,249.639,-79.8884	-61.3053,247.653,-102.136	-64.6188,244.166,-117.887	-12.5705,259.618,-0.0308241	-29.0516,248.548,-51.47	-35.8399,246.542,-82.4859	-39.7399,244.662,-100.044	-42.5395,241.742,-113.809	-4.07716,252.088,1.21366	-12.2792,243.211,-48.3747	-12.5214,243.308,-70.0131	-12.5177,242.707,-86.842	-12.3541,240.577,-99.701	
3	0	100	3216680961	72.0579,254.22,70.7584	-0.284458,-0.95012,0.127895	-0.399473,-0.00380395,-0.916738	203.088,241.461,368.329	107.685,255.518,132.917	77.6667,258.413,123.769	77.6667,258.413,123.769	28.2078,263.634,113.541	0.436775,264.601,105.689	-18.7418,264.275,100.563	84.2537,270.078,113.724	44.3023,263.641,57.4443	28.5003,265.482,30.3685	17.2326,265.828,12.0249	6.651,264.025,-3.35192	90.9663,268.686,107.193	60.5435,259.778,49.605	50.4437,263.127,15.3191	44.2351,265.865,-9.69972	39.0432,266.168,-28.2108	100.225,262.862,101.849	80.8349,252.091,47.1563	72.3614,255.515,12.246	68.2133,257.546,-7.91471	64.9024,257.881,-24.6073	107.907,253.41,103.916	97.6574,243.296,51.213	97.3068,246.679,26.4736	97.6767,249,7.22122	97.9042,249.196,-7.93417	
4	0	100	3216680961	-60.7804,272.63,68.5291	-0.058702,-0.998232,0.00925246	-0.430701,0.0169641,-0.902334	32.788,341.939,380.588	-24.3259,277.929,132.381	-53.7347,271.695,123.016	-53.7347,271.695,123.016	-104.154,265.827,109.631	-130.488,260.516,98.6978	-147.761,255.923,90.7452	-50.1449,285.643,114.655	-91.5144,276.907,56.9264	-107.79,276.873,28.4387	-118.908,275.477,9.00377	-127.983,271.029,-7.20103	-43.246,287.171,107.538	-74.5319,278.375,47.9666	-85.0796,278.495,9.83154	-92.0892,277.562,-16.8166	-96.9441,274.928,-35.4953	-32.9084,284.021,100.952	-52.5371,275.594,43.8938	-60.4311,277.986,6.74793	-64.6946,278.391,-14.3859	-67.8071,277.152,-31.069	-22.9365,275.987,101.47	-33.4339,270.113,46.3689	-34.0145,274.477,20.6376	-34.1804,277.159,0.815008	-34.2036,277.426,-14.434	
1	0	100	3216690961	63.7826,262.205,-53.8092	-0.118308,-0.983511,0.13678	-0.411746,-0.0767573,-0.908061	219.185,281.757,230.971	100.552,270.161,7.05135	69.1095,267.59,-0.712523	69.1095,267.59,-0.712523	20.0709,259.826,-14.1697	-6.28652,253.412,-22.1559	-24.4225,248.439,-26.877	73.7161,280.264,-10.8115	34.3873,266.887,-66.055	16.6316,264.361,-92.7272	4.822,259.861,-109.832	-4.9626,253.221,-122.743	80.5628,279.801,-17.7319	50.9853,265.581,-74.4729	39.7324,264.646,-110.032	31.9522,261.96,-135.079	26.2118,257.254,-152.307	90.942,275.537,-23.6893	72.5779,261.349,-77.7719	62.0011,259.857,-112.419	55.3848,257.201,-131.618	50.351,253.194,-145.998	100.384,267.489,-22.041	90.9344,255.49,-74.3342	91.2189,255.754,-99.2987	90.6895,254.164,-118.071	89.9579,250.809,-131.431	
2	0	100	3216690961	-37.2327,248.08,-29.1814	-0.0902656,-0.992482,0.0822421	-0.403527,-0.0390595,-0.914122	47.1291,285.08,258.954	-5.62322,254.536,29.2648	-32.5002,250.763,20.4982	-32.5002,250.763,20.4982	-75.9205,242.276,7.24016	-98.5133,234.848,-1.91093	-113.666,228.584,-7.89299	-28.0335,262.63,11.9341	-64.1635,251.875,-40.714	-76.643,246.668,-64.981	-84.5092,240.889,-80.8029	-90.7767,233.586,-92.7424	-21.7844,263.433,5.4986	-48.7513,252.231,-48.52	-56.5532,249.938,-79.8974	-61.3586,247.893,-102.133	-64.6827,244.307,-117.833	-12.6098,259.873,-0.0405534	-29.0934,248.869,-51.4871	-35.8857,246.904,-82.4975	-39.796,244.99,-100.051	-42.6173,242.02,-113.789	-4.11024,252.35,1.18773	-12.3174,243.544,-48.4072	-12.5525,243.659,-70.0408	-12.5558,243.018,-86.8651	-12.4044,240.852,-99.7132	
3	0	100	3216690961	72.0184,254.411,70.8028	-0.28502,-0.950037,0.127243	-0.399429,-0.00295351,-0.916758	203.069,241.434,368.341	107.643,255.648,132.961	77.6283,258.557,123.818	77.6283,258.557,123.818	28.1515,263.804,113.595	0.382849,264.781,105.74	-18.7894,264.453,100.581	84.2182,270.244,113.777	44.2678,263.868,57.4936	28.466,265.675,30.4259	17.1887,266.001,12.1055	6.58996,264.198,-3.2444	90.9292,268.833,107.246	60.5055,259.983,49.6535	50.4107,263.314,15.3653	44.192,266.034,-9.64016	38.9916,266.316,-28.1433	100.188,263.011,101.9	80.7959,252.288,47.2016	72.31,255.706,12.2839	68.1414,257.723,-7.88117	64.8131,258.054,-24.5776	107.869,253.557,103.96	97.6167,243.485,51.2518	97.2408,246.878,26.5107	97.5811,249.207,7.25313	97.7978,249.41,-7.90782	
4	0	100	3216690961	-60.822,272.78,68.5266	-0.0586734,-0.998237,0.00890615	-0.43071,0.0172654,-0.902324	32.7471,342.043,380.587	-24.3676,278.06,132.378	-53.7761,271.825,123.013	-53.7761,271.825,123.013	-104.188,265.952,109.625	-130.51,260.636,98.69	-147.765,256.036,90.7408	-50.1875,285.778,114.657	-91.5565,277.061,56.9261	-107.846,277.087,28.4409	-118.976,275.751,9.0072	-128.067,271.362,-7.20097	-43.2883,287.308,107.539	-74.5739,278.532,47.9665	-85.1248,278.696,9.83212	-92.136,277.798,-16.816	-96.9915,275.198,-35.4951	-32.9503,284.162,100.952	-52.5789,275.753,43.8927	-60.4726,278.157,6.7475	-64.7357,278.566,-14.3857	-67.8475,277.334,-31.0663	-22.9776,276.125,101.467	-33.4751,270.27,46.3655	-34.0554,274.623,20.6319	-34.2217,277.287,0.807552	-34.2457,277.543,-14.441	
1	0	100	3216700961	63.7044,262.324,-53.7819	-0.118047,-0.983556,0.136676	-0.411859,-0.0767467,-0.90801	219.113,281.747,230.995	100.479,270.277,7.07424	69.038,267.704,-0.685651	69.038,267.704,-0.685651	19.9912,259.952,-14.1372	-6.37125,253.55,-22.1169	-24.5142,248.586,-26.8302	73.6396,280.381,-10.784	34.3066,267.001,-66.0226	16.5537,264.511,-92.6943	4.74688,260.047,-109.799	-5.03694,253.434,-122.714	80.4848,279.92,-17.7059	50.903,265.7,-74.4435	39.6507,264.789,-110.006	31.871,262.125,-135.053	26.1318,257.435,-152.281	90.8643,275.659,-23.6646	72.4961,261.473,-77.7454	61.9176,259.991,-112.392	55.3021,257.346,-131.588	50.2698,253.352,-145.966	100.309,267.614,-22.019	90.855,255.619,-74.3115	91.1454,255.902,-99.2747	90.6252,254.328,-118.048	89.9026,250.985,-131.409	
2	0	100	3216700961	-37.2676,248.374,-29.2043	-0.0890922,-0.992731,0.0805415	-0.403788,-0.0379303,-0.914055	47.1242,285.129,258.918	-5.64988,254.77,29.2358	-32.5263,250.969,20.4806	-32.5263,250.969,20.4806	-75.9418,242.589,7.22519	-98.53,235.237,-1.9215	-113.682,229.016,-7.89655	-28.0767,262.866,11.9303	-64.208,252.162,-40.7187	-76.6929,246.972,-64.9908	-84.5523,241.156,-80.8215	-90.8017,233.763,-92.7536	-21.8264,263.68,5.49079	-48.7955,252.543,-48.5325	-56.5988,250.255,-79.9102	-61.413,248.145,-102.133	-64.7486,244.452,-117.779	-12.6489,260.142,-0.0534551	-29.1353,249.21,-51.5081	-35.9322,247.289,-82.5132	-39.8536,245.338,-100.061	-42.6984,242.314,-113.772	-4.14275,252.627,1.15719	-12.3555,243.899,-48.445	-12.5827,244.032,-70.0739	-12.5934,243.347,-86.8936	-12.4552,241.141,-99.7301	
3	0	100	3216700961	71.9823,254.585,70.8443	-0.285554,-0.949953,0.126661	-0.399385,-0.00218292,-0.916778	203.053,241.4,368.35	107.605,255.766,133.001	77.593,258.689,123.863	77.593,258.689,123.863	28.0997,263.961,113.647	0.334128,264.946,105.786	-18.83,264.617,100.595	84.1859,270.395,113.826	44.2365,264.075,57.5392	28.4339,265.852,30.4796	17.1474,266.162,12.1812	6.53247,264.363,-3.14416	90.8952,268.967,107.295	60.4708,260.169,49.6987	50.3787,263.485,15.4096	44.1504,266.189,-9.58257	38.9422,266.455,-28.0792	100.155,263.146,101.947	80.76,252.467,47.244	72.2614,255.878,12.32	68.0742,257.882,-7.84822	64.7304,258.209,-24.548	107.834,253.691,104	97.5793,243.657,51.2884	97.1795,247.058,26.5466	97.4928,249.395,7.28549	97.7001,249.606,-7.88003	
4	0	100	3216700961	-60.8635,272.928,68.5255	-0.0586474,-0.998241,0.00858123	-0.43072,0.0175484,-0.902314	32.7065,342.146,380.586	-24.4091,278.19,132.377	-53.8173,271.954,123.011	-53.8173,271.954,123.011	-104.223,266.076,109.621	-130.533,260.753,98.6855	-147.772,256.147,90.7392	-50.2299,285.91,114.659	-91.5985,277.212,56.9272	-107.9,277.289,28.4441	-119.041,276.003,9.01152	-128.145,271.662,-7.19945	-43.3305,287.444,107.542	-74.6158,278.686,47.9678	-85.1695,278.889,9.83403	-92.1822,278.022,-16.8141	-97.0383,275.454,-35.4935	-32.992,284.3,100.954	-52.6205,275.909,43.8929	-60.514,278.324,6.74843	-64.7766,278.737,-14.3841	-67.8876,277.511,-31.0624	-23.0185,276.261,101.466	-33.5162,270.424,46.3636	-34.0959,274.765,20.6277	-34.2627,277.412,0.801665	-34.2873,277.658,-14.4465	
1	0	100	3216710961	63.629,262.448,-53.7544	-0.117772,-0.983606,0.136553	-0.411972,-0.0767246,-0.907961	219.044,281.737,231.02	100.409,270.396,7.09744	68.9694,267.821,-0.658386	68.9694,267.821,-0.658386	19.9149,260.08,-14.1049	-6.45147,253.687,-22.079	-24.5998,248.73,-26.7856	73.5657,280.501,-10.7559	34.2287,267.119,-65.9898	16.4788,264.665,-92.6618	4.67523,260.235,-109.767	-5.10761,253.649,-122.689	80.4095,280.042,-17.6794	50.8235,265.823,-74.4138	39.5717,264.933,-109.979	31.7925,262.286,-135.027	26.0546,257.61,-152.254	90.7894,275.784,-23.6394	72.4173,261.601,-77.7187	61.837,260.131,-112.364	55.2222,257.499,-131.559	50.1914,253.519,-145.934	100.237,267.743,-21.9967	90.7785,255.753,-74.2888	91.0736,256.052,-99.2508	90.5594,254.489,-118.024	89.8429,251.155,-131.388	
2	0	100	3216710961	-37.3022,248.684,-29.2313	-0.0878307,-0.993001,0.0786963	-0.404072,-0.0367005,-0.913984	47.1159,285.175,258.879	-5.67573,255.015,29.2024	-32.5512,251.184,20.4594	-32.5512,251.184,20.4594	-75.9616,242.92,7.20716	-98.5448,235.649,-1.93442	-113.695,229.474,-7.90172	-28.1202,263.113,11.9241	-64.253,252.466,-40.7259	-76.7439,247.293,-65.0041	-84.5959,241.436,-80.8454	-90.8257,233.946,-92.7711	-21.8685,263.94,5.48023	-48.8401,252.873,-48.5481	-56.6449,250.59,-79.9267	-61.4684,248.409,-102.136	-64.8164,244.599,-117.724	-12.688,260.426,-0.0695292	-29.1774,249.572,-51.5331	-35.9794,247.699,-82.533	-39.9127,245.705,-100.075	-42.783,242.622,-113.756	-4.1747,252.918,1.12203	-12.3935,244.275,-48.4881	-12.612,244.428,-70.1125	-12.6307,243.696,-86.9276	-12.5068,241.446,-99.7517	
3	0	100	3216710961	71.9495,254.743,70.8828	-0.28606,-0.949869,0.12615	-0.399342,-0.00149218,-0.916798	203.039,241.361,368.359	107.57,255.874,133.039	77.5608,258.81,123.904	77.5608,258.81,123.904	28.0525,264.104,113.694	0.290614,265.097,105.827	-18.8636,264.765,100.605	84.1568,270.533,113.871	44.2083,264.264,57.5811	28.404,266.013,30.5296	17.1087,266.311,12.2521	6.47854,264.522,-3.05118	90.8644,269.089,107.341	60.4393,260.338,49.7405	50.3479,263.638,15.452	44.1102,266.33,-9.52695	38.8948,266.586,-28.0185	100.125,263.269,101.991	80.7274,252.629,47.2834	72.2158,256.03,12.3542	68.0117,258.022,-7.81587	64.6542,258.347,-24.5185	107.802,253.812,104.038	97.5452,243.812,51.3228	97.123,247.221,26.5811	97.4116,249.564,7.31828	97.6112,249.783,-7.85082	
4	0	100	3216710961	-60.9048,273.072,68.526	-0.0586238,-0.998246,0.00827769	-0.430729,0.0178132,-0.902305	32.6663,342.248,380.588	-24.4505,278.317,132.377	-53.8584,272.081,123.011	-53.8584,272.081,123.011	-104.259,266.197,109.619	-130.558,260.868,98.6841	-147.783,256.256,90.7404	-50.2721,286.041,114.663	-91.6403,277.359,56.9298	-107.952,277.48,28.4483	-119.102,276.232,9.01673	-128.216,271.927,-7.19649	-43.3724,287.576,107.546	-74.6575,278.836,47.9704	-85.2138,279.074,9.8373	-92.2278,278.235,-16.811	-97.0843,275.693,-35.4908	-33.0335,284.435,100.957	-52.6621,276.062,43.8946	-60.555,278.487,6.75072	-64.8173,278.904,-14.3813	-67.9274,277.684,-31.0575	-23.0592,276.394,101.466	-33.5572,270.574,46.3631	-34.1361,274.905,20.625	-34.3033,277.536,0.797347	-34.3285,277.771,-14.4504	
1	0	100	3216720961	63.5566,262.576,-53.7265	-0.117484,-0.98366,0.136413	-0.412086,-0.0766909,-0.907912	218.978,281.728,231.045	100.342,270.519,7.12095	68.9035,267.941,-0.630728	68.9035,267.941,-0.630728	19.8421,260.21,-14.0726	-6.52716,253.823,-22.0422	-24.6793,248.871,-26.7431	73.4945,280.625,-10.7273	34.1536,267.241,-65.9566	16.407,264.822,-92.6298	4.60706,260.426,-109.737	-5.17463,253.866,-122.665	80.3369,280.169,-17.6524	50.7468,265.951,-74.3837	39.4953,265.079,-109.952	31.7167,262.445,-135	25.9802,257.78,-152.228	90.7173,275.913,-23.6137	72.3412,261.734,-77.6917	61.7592,260.278,-112.337	55.1451,257.66,-131.53	50.1157,253.694,-145.904	100.168,267.876,-21.9743	90.7049,255.892,-74.266	91.0032,256.205,-99.227	90.4922,254.648,-118.001	89.7789,251.318,-131.367	
2	0	100	3216720961	-37.338,249.074,-29.287	-0.0859147,-0.993394,0.0760882	-0.404459,-0.0350181,-0.913886	47.095,285.22,258.808	-5.70094,255.318,29.1382	-32.5742,251.438,20.4121	-32.5742,251.438,20.4121	-75.9731,243.335,7.16481	-98.5469,236.176,-1.96764	-113.694,230.069,-7.92121	-28.1706,263.415,11.8975	-64.3038,252.842,-40.7546	-76.8032,247.692,-65.0415	-84.6452,241.776,-80.8983	-90.8477,234.142,-92.8157	-21.917,264.26,5.44771	-48.8903,253.289,-48.5883	-56.6966,251.009,-79.9687	-61.5315,248.722,-102.162	-64.8948,244.735,-117.667	-12.7321,260.78,-0.109168	-29.224,250.034,-51.5855	-36.0311,248.223,-82.5799	-39.9785,246.169,-100.117	-42.8815,242.997,-113.757	-4.20838,253.287,1.05627	-12.4342,244.762,-48.5653	-12.6382,244.938,-70.1847	-12.6649,244.133,-86.9941	-12.5589,241.82,-99.8023	
